Product Name,Product Price,Product Link,Sustainable,Sustainability Classification
"LG 246 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Smart Diagnosis (GL-S262SPZX.DPZZEB, Shiny Steel)","₹31,990",/lg-246-litres-3-star-frost-free-double-door-convertible-refrigerator-with-smart-diagnosis-gl-s262spzx-dpzzeb-shiny-steel-/p/273973,,1
"VOLTAS 103V Vectra Elite 4 in 1 Convertible 0.8 Ton 3 Star Inverter Split AC with Turbo Cooling (2023 Model, Copper Condenser)","₹28,990",/voltas-103v-vectra-elite-4-in-1-convertible-0-8-ton-3-star-inverter-split-ac-with-turbo-cooling-2023-model-copper-condenser-/p/304877,,1
"Blue Star Y Series 5 in 1 Convertible 1.5 Ton 5 Star Inverter Split AC with Turbo Cool (Copper Condenser, IC518YNU)","₹43,490",/blue-star-y-series-5-in-1-convertible-1-5-ton-5-star-inverter-split-ac-with-turbo-cool-copper-condenser-ic518ynu-/p/269258,,0
"Blue Star VNUS 5 in 1 Convertible 1.5 Ton 3 Star Inverter Split Smart AC with Voice Command Technology (2023 Model, Copper Condenser, IC318VNUS)","₹37,290",/blue-star-vnus-5-in-1-convertible-1-5-ton-3-star-inverter-split-smart-ac-with-voice-command-technology-2023-model-copper-condenser-ic318vnus-/p/304346,,0
"HITACHI IKASU 5400FXL 1.5 Ton 5 Star Inverter Split AC (2023 Model, Copper Condenser, Superfine Mesh Filter, RAS.G518PCBIBF)","₹43,990",/hitachi-ikasu-5400fxl-1-5-ton-5-star-inverter-split-ac-2023-model-copper-condenser-superfine-mesh-filter-ras-g518pcbibf-/p/304210,,1
"Whirlpool IMPC 184 Litres 3 Star Direct Cool Single Door Refrigerator with Stabilizer Free Operation (205 IMPC PRM, Steel)","₹14,490",/whirlpool-impc-184-litres-3-star-direct-cool-single-door-refrigerator-with-stabilizer-free-operation-205-impc-prm-steel-/p/270351,,1
"VOLTAS Vertis 5 in 1 Convertible 1.5 Ton 3 Star Inverter Split AC with 4-Way Swing (Copper Condenser, 183V Vertis Emerald Marvel)","₹33,990",/voltas-vertis-5-in-1-convertible-1-5-ton-3-star-inverter-split-ac-with-4-way-swing-copper-condenser-183v-vertis-emerald-marvel-/p/268334,,0
"POLAR Stormy Neo 230mm 3 Blade Copper Motor Table Fan (Multi Utility, Black Chrome)","₹1,473",/polar-stormy-neo-230mm-3-blade-copper-motor-table-fan-multi-utility-black-chrome-/p/266085,,0
"SAMSUNG 224 Litres 2 Star Frost Free Double Door Refrigerator with Curd Maestro (RT28C3522S8/HL, Elegant Inox)","₹24,994",/samsung-224-litres-2-star-frost-free-double-door-refrigerator-with-curd-maestro-rt28c3522s8-hl-elegant-inox-/p/269813,,0
"CP PLUS 7 Inch Video Door Phone Kit (TFT LCD Display, CPPVK70TH, White)","₹4,999",/cp-plus-7-inch-video-door-phone-kit-tft-lcd-display-cppvk70th-white-/p/302121,,1
"VOLTAS 123v Vectra Pearl Marvel 4 in 1 Convertible 1 Ton 3 Star Inverter Split AC with Auto Clean Function (2023 Model, Copper Condenser)","₹28,990",/voltas-123v-vectra-pearl-marvel-4-in-1-convertible-1-ton-3-star-inverter-split-ac-with-auto-clean-function-2023-model-copper-condenser-/p/268588,,0
"RD PLAST Bracket For Air Conditioner (Adjustable Length, RW 8545-0, White)",₹549,/rd-plast-bracket-for-air-conditioner-adjustable-length-rw-8545-0-white-/p/256679,,1
"Croma 5 in 1 Convertible 1 Ton 5 Star Inverter Split AC with Dust Filter (2024 Model, Copper Condenser, CRLA012INF170268)","₹35,990",/croma-5-in-1-convertible-1-ton-5-star-inverter-split-ac-with-dust-filter-2024-model-copper-condenser-crla012inf170268-/p/303685,,1
"O GENERAL 1.5 Ton 5 Star Window AC (2023 Model, Copper Condenser, Anti Bacterial Filter, AXGB18CHAA-B)","₹42,690",/o-general-1-5-ton-5-star-window-ac-2023-model-copper-condenser-anti-bacterial-filter-axgb18chaa-b-/p/302632,,0
"LG 10 kg 5 Star Inverter Fully Automatic Top Load Washing Machine (THD10SWP.APBQEIL, In-Built Heater, Platinum Black)","₹34,990",/lg-10-kg-5-star-inverter-fully-automatic-top-load-washing-machine-thd10swp-apbqeil-in-built-heater-platinum-black-/p/253121,,0
"IFB 8.5/6.5 kg 5 Star Inverter Fully Automatic Front Load Washer Dryer (Executive ZXM, Power Steam Wash, Mocha)","₹59,990",/ifb-8-5-6-5-kg-5-star-inverter-fully-automatic-front-load-washer-dryer-executive-zxm-power-steam-wash-mocha-/p/233094,,1
"tp-link Tapo C210 Pan/Tilt Wi-Fi CCTV Security Camera (Privacy Mode, White)","₹2,399",/tp-link-tapo-c210-pan-tilt-wi-fi-cctv-security-camera-privacy-mode-white-/p/268790,,1
"Haier 355 Litres 3 Star Frost Free Double Door Bottom Mount Convertible Refrigerator with Triple Inverter Technology (HRB-4053PKG-P, Black Glass)","₹50,990",/haier-355-litres-3-star-frost-free-double-door-bottom-mount-convertible-refrigerator-with-triple-inverter-technology-hrb-4053pkg-p-black-glass-/p/268197,,0
"BOSCH 8 kg Fully Automatic Front Load Washing Machine (Series 6, WGA2341SIN, Auto Stain Removal, Silver)","₹41,990",/bosch-8-kg-fully-automatic-front-load-washing-machine-series-6-wga2341sin-auto-stain-removal-silver-/p/300099,,1
"EUREKA FORBES NXT 1380W Wet & Dry Vacuum Cleaner with In Hand Suction Control (Powerful Blower, Black & Red)","₹9,999",/eureka-forbes-nxt-1380w-wet-dry-vacuum-cleaner-with-in-hand-suction-control-powerful-blower-black-red-/p/217719,,1
"LG 6 in 1 Convertible 1 Ton 5 Star Dual Inverter Split Smart AC with HD Filter (2024 Model, Copper Condenser, TS-Q14JWZE.AMLG)","₹40,990",/lg-6-in-1-convertible-1-ton-5-star-dual-inverter-split-smart-ac-with-hd-filter-2024-model-copper-condenser-ts-q14jwze-amlg-/p/304195,,0
"LG 10 kg 5 Star Fully Automatic Front Load Washing Machine (FHP1410Z7P.APSQEIL, Smart Diagnosis, Platinum Silver)","₹49,990",/lg-10-kg-5-star-fully-automatic-front-load-washing-machine-fhp1410z7p-apsqeil-smart-diagnosis-platinum-silver-/p/260607,,0
"Racold Omnis DG 10 Litres 5 Star Storage Water Geyser (2000 Watts, 3180828, Black)","₹10,189",/racold-omnis-dg-10-litres-5-star-storage-water-geyser-2000-watts-3180828-black-/p/273236,,1
"Whirlpool 10 kg 5 Star Semi Automatic Washing Machine with Dynamix Detergent Dispenser (Ace XL, 30343, Graphite Grey)","₹17,490",/whirlpool-10-kg-5-star-semi-automatic-washing-machine-with-dynamix-detergent-dispenser-ace-xl-30343-graphite-grey-/p/306984,,0
"ILIFE A80 Pro Robotic Vacuum Cleaner & Mop with Wi-Fi Connectivity (Alexa & Google Assistant, Gradient Blue)","₹16,900",/ilife-a80-pro-robotic-vacuum-cleaner-mop-with-wi-fi-connectivity-alexa-google-assistant-gradient-blue-/p/260990,,0
"Symphony Surround Bladeless 25 ft Air Throw 650 m3/hr Air Delivery Tower Fan (Powerful Air Throw, Dark Grey)","₹6,199",/symphony-surround-bladeless-25-ft-air-throw-650-m3-hr-air-delivery-tower-fan-powerful-air-throw-dark-grey-/p/255345,,1
"Haier 240 Litres 2 Star Frost Free Double Door Convertible Refrigerator with Turbo Icing (HRF-2902BMS-P, Moon Silver)","₹23,960",/haier-240-litres-2-star-frost-free-double-door-convertible-refrigerator-with-turbo-icing-hrf-2902bms-p-moon-silver-/p/268207,,1
"Blue Star Y 5 in 1 Convertible 1.5 Ton 5 Star Inverter Split AC with Turbo Cool (2023 Model, Copper Condenser, IC518YNUR)","₹43,990",/blue-star-y-5-in-1-convertible-1-5-ton-5-star-inverter-split-ac-with-turbo-cool-2023-model-copper-condenser-ic518ynur-/p/304531,,1
"Croma Cover For Top Load 8 to 10 Kg Washing Machines (Water Resistance, CRLTTLPKAA286301, Grey)",₹799,/croma-cover-for-top-load-8-to-10-kg-washing-machines-water-resistance-crlttlpkaa286301-grey-/p/268401,,0
"belkin 1.5M 4 Outlet Surge Protector (F9E400ZB, Grey)","₹1,349",/belkin-1-5m-4-outlet-surge-protector-f9e400zb-grey-/p/100656,,0
"Tropicool 15 Litres Frost Free Car Single Door Freezer with Solar Compatible (TFF15, Grey)","₹20,990",/tropicool-15-litres-frost-free-car-single-door-freezer-with-solar-compatible-tff15-grey-/p/222850,,0
"Croma 274 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Inverter Technology (CRLR274FID276254, Black Uniglass)","₹28,990",/croma-274-litres-3-star-frost-free-double-door-convertible-refrigerator-with-inverter-technology-crlr274fid276254-black-uniglass-/p/268241,,0
"Whirlpool VMPRO 192 Litres 3 Star Direct Cool Single Door Refrigerator with Zeolite Technology (73131, Grey)","₹15,990",/whirlpool-vmpro-192-litres-3-star-direct-cool-single-door-refrigerator-with-zeolite-technology-73131-grey-/p/304853,,0
"Croma 8 kg 5 Star Fully Automatic Top Load Washing Machine (CRLW080FAF202302, Pulsator Wash Technology, Inox Grey)","₹18,990",/croma-8-kg-5-star-fully-automatic-top-load-washing-machine-crlw080faf202302-pulsator-wash-technology-inox-grey-/p/252909,,1
"Crompton Premion Aura2 Designer 1 Star 1200mm 3 Blade Copper Motor Ceiling Fan (Duratech Technology, Rose Gold)","₹3,599",/crompton-premion-aura2-designer-1-star-1200mm-3-blade-copper-motor-ceiling-fan-duratech-technology-rose-gold-/p/303036,,1
"BERGMANN Tornado 60W Car Vacuum Cleaner with Built-in LED Light (Strong Suction Power, Blue)",₹990,/bergmann-tornado-60w-car-vacuum-cleaner-with-built-in-led-light-strong-suction-power-blue-/p/223284,,0
"ultraprolink 2.4 Amps 4 Sockets Surge Protector (2 Meters, Child-Proof, UM1049U, White)",₹924,/ultraprolink-2-4-amps-4-sockets-surge-protector-2-meters-child-proof-um1049u-white-/p/245048,,1
"Haier 265 Litres 2 Star Frost Free Double Door Bottom Mount Convertible Refrigerator with Vegetable Case (HRB-3152BGK-P, Graphite Black)","₹30,990",/haier-265-litres-2-star-frost-free-double-door-bottom-mount-convertible-refrigerator-with-vegetable-case-hrb-3152bgk-p-graphite-black-/p/303827,,1
"Croma 10 kg 5 Star Semi Automatic Washing Machine with Dual Waterfall Mechanism (CRLW100SMF231001, Dark Grey)","₹15,990",/croma-10-kg-5-star-semi-automatic-washing-machine-with-dual-waterfall-mechanism-crlw100smf231001-dark-grey-/p/252064,,1
"Crompton Mountair New 6 Inch 150mm Exhaust Fan (Silent Operation, Wooden)","₹1,399",/crompton-mountair-new-6-inch-150mm-exhaust-fan-silent-operation-wooden-/p/307607,,1
"Yale RB Smart Lock For Private Space (Fingerprint Scanner, YDM 7116A, Red Bronze)","₹44,544",/yale-rb-smart-lock-for-private-space-fingerprint-scanner-ydm-7116a-red-bronze-/p/247704,,1
"Racold Omnis Wi-Fi 25 Litres 5 Star Storage Water Geyser (2000 Watts, Black/Grey)","₹15,499",/racold-omnis-wi-fi-25-litres-5-star-storage-water-geyser-2000-watts-black-grey-/p/230434,,0
"Croma 1200 Watts 180ml Steam Iron (Non Stick Teflon Coating, CRSH12WIRA249401, Blue)",₹599,/croma-1200-watts-180ml-steam-iron-non-stick-teflon-coating-crsh12wira249401-blue-/p/260851,,1
"belkin 1.5M 3 Outlet Surge Protector (F9E300ZB, Grey)","₹1,149",/belkin-1-5m-3-outlet-surge-protector-f9e300zb-grey-/p/100655,,1
"PHILIPS 1000 Watts Dry Iron (Thermostat Controlled, GC181, Black)","₹1,599",/philips-1000-watts-dry-iron-thermostat-controlled-gc181-black-/p/303244,,1
"BAJAJ MX3 Neo 1250 Watts 180ml Steam Iron (Swivel Cord, 440508, Blue & White)","₹1,299",/bajaj-mx3-neo-1250-watts-180ml-steam-iron-swivel-cord-440508-blue-white-/p/261778,,0
"Yale 16.7 Litres Digital & Manual Safety Locker (1 Shelve, YSS/250/DB2, Black)","₹5,499",/yale-16-7-litres-digital-manual-safety-locker-1-shelve-yss-250-db2-black-/p/234497,,0
"Croma 9 kg 5 Star Fully Automatic Front Load Washing Machine (CRLW090FLF316253, 16 Wash Programs, Polar Blue)","₹33,990",/croma-9-kg-5-star-fully-automatic-front-load-washing-machine-crlw090flf316253-16-wash-programs-polar-blue-/p/305036,,1
Racold CDR DLX 10 Litres 3 Star Horizontal Storage Geyser with LHS Water Inlet (White),"₹7,115",/racold-cdr-dlx-10-litres-3-star-horizontal-storage-geyser-with-lhs-water-inlet-white-/p/229062,,1
"USHA Racer Chrome 1 Star 1200mm 3 Blade Copper Motor Ceiling Fan (Low Voltage, Smoke Brown)","₹2,449",/usha-racer-chrome-1-star-1200mm-3-blade-copper-motor-ceiling-fan-low-voltage-smoke-brown-/p/271347,,0
"Lifelong Flash 3 Litres Instant Water Geyser (3000 Watts, LLWH106, White)","₹2,280",/lifelong-flash-3-litres-instant-water-geyser-3000-watts-llwh106-white-/p/239177,,0
"zunpulse 15 Watts Light Strip (5 Meter, 8 Preset Modes, ZUNSl, White)",₹914,/zunpulse-15-watts-light-strip-5-meter-8-preset-modes-zunsl-white-/p/253108,,1
"Whirlpool 8.5 kg 5 Star Semi Automatic Washing Machine with 3D Lint Filter (Hydrowash Premier, 30341, Silver Mint)","₹14,990",/whirlpool-8-5-kg-5-star-semi-automatic-washing-machine-with-3d-lint-filter-hydrowash-premier-30341-silver-mint-/p/306985,,0
"SAMSUNG 215 Litres 5 Star Direct Cool Single Door Refrigerator with Anti Bacterial Gasket (RR23D2H359UHL, Paradise Bloom Blue)","₹19,990",/samsung-215-litres-5-star-direct-cool-single-door-refrigerator-with-anti-bacterial-gasket-rr23d2h359uhl-paradise-bloom-blue-/p/304796,,1
"SAMSUNG 223 Litres 3 Star Direct Cool Single Door Refrigerator with Base Stand (RR24C2823CU/NL, Camellia Blue)","₹21,300",/samsung-223-litres-3-star-direct-cool-single-door-refrigerator-with-base-stand-rr24c2823cu-nl-camellia-blue-/p/268350,,1
"SAMSUNG 322 Litres 2 Star Frost Free Double Door Convertible Refrigerator with Twin Cooling Plus Technology (RT37C4522S8/HL, Elegant Inox)","₹36,990",/samsung-322-litres-2-star-frost-free-double-door-convertible-refrigerator-with-twin-cooling-plus-technology-rt37c4522s8-hl-elegant-inox-/p/274270,,1
"IFB 9 kg 5 Star Wi-Fi Inverter Fully Automatic Front Load Washing Machine (DeepClean, EXECUTIVE BXN 9014K, In-built Heater, Black)","₹46,400",/ifb-9-kg-5-star-wi-fi-inverter-fully-automatic-front-load-washing-machine-deepclean-executive-bxn-9014k-in-built-heater-black-/p/308114,,1
"LG 6 in 1 Convertible 1.5 Ton 5 Star Dual Inverter Split Smart AC with 4 Way Swing (2024 Model, Copper Condenser, TS-Q19AWZE.AMLG)","₹49,990",/lg-6-in-1-convertible-1-5-ton-5-star-dual-inverter-split-smart-ac-with-4-way-swing-2024-model-copper-condenser-ts-q19awze-amlg-/p/304214,,1
"HAVELLS Hestio 13 Wave fin 2900 Watts PTC Fan Oil Filled Room Heater (Multi Directional Heating, GHROFCLN290, Dark Slate Cyan Grey)","₹14,133",/havells-hestio-13-wave-fin-2900-watts-ptc-fan-oil-filled-room-heater-multi-directional-heating-ghrofcln290-dark-slate-cyan-grey-/p/302686,,0
"Yale 24.7 Litres Digital Safety Locker (1 Shelve, YLS/200/DB2, Black)","₹8,299",/yale-24-7-litres-digital-safety-locker-1-shelve-yls-200-db2-black-/p/234511,,1
"LG 185 Litres 3 Star Direct Cool Single Door Refrigerator with Antibacterial Gasket (GL-D201ABCD.BBCZEB, Blue Charm)","₹17,999",/lg-185-litres-3-star-direct-cool-single-door-refrigerator-with-antibacterial-gasket-gl-d201abcd-bbczeb-blue-charm-/p/275689,,0
"Croma 6 Amps 5 Sockets Surge Protector (2 Meters, Child Safety Shutters, CRSP5WYSPA266203, White)","₹1,499",/croma-6-amps-5-sockets-surge-protector-2-meters-child-safety-shutters-crsp5wyspa266203-white-/p/306013,,0
"SAMSUNG 653 Litres 3 Star Side by Side Refrigerator with AI Energy Mode (RS76CG8113B1HL, Black DOI)","₹1,03,300",/samsung-653-litres-3-star-side-by-side-refrigerator-with-ai-energy-mode-rs76cg8113b1hl-black-doi-/p/267753,,1
"SAMSUNG 419 Litres 2 Star Frost Free Double Door Smart Wifi Enabled Refrigerator with AI Energy Mode (RT45DG6A2BSLHL, Real Stainless)","₹56,690",/samsung-419-litres-2-star-frost-free-double-door-smart-wifi-enabled-refrigerator-with-ai-energy-mode-rt45dg6a2bslhl-real-stainless-/p/310176,,0
"Whirlpool 7.5Kg 5 Star Semi- Automatic Washing Machine with In-Built Scrubber (Ace Turbo Dry, 30233, Grey Dazzle)","₹12,490",/whirlpool-7-5kg-5-star-semi-automatic-washing-machine-with-in-built-scrubber-ace-turbo-dry-30233-grey-dazzle-/p/269593,,0
"Haier 712 Litres A++ Frost Free French Door Refrigerator with Multi Air Flow System (HRB-738BG, Black Glass)","₹1,32,990",/haier-712-litres-a++-frost-free-french-door-refrigerator-with-multi-air-flow-system-hrb-738bg-black-glass-/p/224005,,0
"Croma 1000 Watts Dry Iron (Weilburger Dual Coat Soleplate, AV4413, Blue)",₹699,/croma-1000-watts-dry-iron-weilburger-dual-coat-soleplate-av4413-blue-/p/273130,,1
"VOLTAS SAC 185V Vectra Eden 1.5 Ton 5 Star Inverter Split AC (2023 Model, Copper Condenser, Dust Filter)","₹43,990",/voltas-sac-185v-vectra-eden-1-5-ton-5-star-inverter-split-ac-2023-model-copper-condenser-dust-filter-/p/304868,,0
"SAMSUNG 9 kg 5 Star Fully Automatic Top Load Washing Machine (WA90BG4582BDTL, In-built Heater, Dark Gray)","₹29,000",/samsung-9-kg-5-star-fully-automatic-top-load-washing-machine-wa90bg4582bdtl-in-built-heater-dark-gray-/p/260726,,0
"Godrej CRYSTAL 272 Litres 2 Star Frost Free Double Door Refrigerator with Anti Bacteria Technology (RT EONCRYSTAL 310B RI OB, Black Glass)","₹29,490",/godrej-crystal-272-litres-2-star-frost-free-double-door-refrigerator-with-anti-bacteria-technology-rt-eoncrystal-310b-ri-ob-black-glass-/p/307466,,1
"GM Eco Air 200mm Exhaust Fan (Low Noise Operation, Brown)","₹1,149",/gm-eco-air-200mm-exhaust-fan-low-noise-operation-brown-/p/237173,,0
"SAMSUNG 236 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Anti Bacterial Gasket (RT28C3733BXHL, Luxe Black)","₹31,990",/samsung-236-litres-3-star-frost-free-double-door-convertible-refrigerator-with-anti-bacterial-gasket-rt28c3733bxhl-luxe-black-/p/306325,,0
"Haier Clean Cool 7 in 1 Convertible 1 Ton 3 Star Triple Inverter Split AC with Antimicrobial Protection (2024 Model, Copper Condenser, HSU13C-TQS3BN-INV)","₹33,990",/haier-clean-cool-7-in-1-convertible-1-ton-3-star-triple-inverter-split-ac-with-antimicrobial-protection-2024-model-copper-condenser-hsu13c-tqs3bn-inv-/p/304380,,0
"acer 7 kg 5 Star Fully Automatic Top Load Washing Machine (Quad Wash, AR70FATLP1EC, AiSense, Grey)","₹13,990",/acer-7-kg-5-star-fully-automatic-top-load-washing-machine-quad-wash-ar70fatlp1ec-aisense-grey-/p/271065,,0
"Croma Cover for Front Load 7 to 9 kg Washing Machines (Scratch resistant, CRLTFLCKAA286301, Grey)",₹799,/croma-cover-for-front-load-7-to-9-kg-washing-machines-scratch-resistant-crltflckaa286301-grey-/p/268399,,1
"iGear 18 Watts LED Table Lamp (Eyesight Protection, iG-1075, Silver)","₹3,175",/igear-18-watts-led-table-lamp-eyesight-protection-ig-1075-silver-/p/243558,,0
"BAJAJ Maestro 25 Liters 5 Star Storage Water Heater (2000 Watts, 150899, White/Brown)","₹11,300",/bajaj-maestro-25-liters-5-star-storage-water-heater-2000-watts-150899-white-brown-/p/266134,,0
"HAVELLS Magnatron 25 Litres 4 Star Storage Water Geyser (2000 Watts, GHWAMNTWH025, White Champagne Gold)","₹15,999",/havells-magnatron-25-litres-4-star-storage-water-geyser-2000-watts-ghwamntwh025-white-champagne-gold-/p/245254,,1
"Blue Star 5 in 1 Convertible 1.5 Ton 5 Star Inverter Split Smart AC with DigiQ Penta Sensor (Copper Condenser, IC518NNURS)","₹45,990",/blue-star-5-in-1-convertible-1-5-ton-5-star-inverter-split-smart-ac-with-digiq-penta-sensor-copper-condenser-ic518nnurs-/p/304361,,0
"Godrej EONVELVET 564 Litres Frost Free Side By Side Refrigerator with Multi Air Flow Technology (‎RS EONVELVET 579 RFD GL BK, Black Glass)","₹61,990",,,0
Whirlpool Intellifresh Pro 375 327 Litres 2 Star Frost Free Double Door Convertible Refrigerator with 6th Sense Technology (Grey),"₹35,990",/whirlpool-intellifresh-pro-375-327-litres-2-star-frost-free-double-door-convertible-refrigerator-with-6th-sense-technology-grey-/p/269880,,1
"Croma 4 in 1 Convertible 1 Ton 3 Star Inverter Split AC with Dust Filter (2024 Model, Copper Condenser, CRLA012IND283256)","₹31,490",/croma-4-in-1-convertible-1-ton-3-star-inverter-split-ac-with-dust-filter-2024-model-copper-condenser-crla012ind283256-/p/303602,,0
"Godrej REGALIS 436 Litres 2 Star Frost Free Double Door Convertible Refrigerator with Anti Bacteria Technology (RT EONREGALIS 477B RCI MT BK, Matt Black)","₹45,990",/godrej-regalis-436-litres-2-star-frost-free-double-door-convertible-refrigerator-with-anti-bacteria-technology-rt-eonregalis-477b-rci-mt-bk-matt-black-/p/307460,,0
"Godrej ALPHA 238 Litres 3 Star Frost Free Double Door Refrigerator with Anti Bacteria Technology (RT EON ALPHA 270C RI ST GL, Steel Glow)","₹23,490",/godrej-alpha-238-litres-3-star-frost-free-double-door-refrigerator-with-anti-bacteria-technology-rt-eon-alpha-270c-ri-st-gl-steel-glow-/p/307462,,1
"BOSCH Series 4 334 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Temperature Display (CTC35S031I, Sparkly Steel)","₹41,490",/bosch-series-4-334-litres-3-star-frost-free-double-door-convertible-refrigerator-with-temperature-display-ctc35s031i-sparkly-steel-/p/270094,,0
"SAMSUNG 7 Kg 5 Star Wi-Fi Inverter Fully Automatic Top Load Washing Machine (WA70BG4582BYTL, Ecobubble Technology, Lavender Grey)","₹22,490",/samsung-7-kg-5-star-wi-fi-inverter-fully-automatic-top-load-washing-machine-wa70bg4582bytl-ecobubble-technology-lavender-grey-/p/265848,,0
"Haier 8 kg 5 Star Semi Automatic Washing Machine with Anti Bacterial Vortex Pulsator (178, HTW80-178, Burgundy with Flower)","₹14,700",/haier-8-kg-5-star-semi-automatic-washing-machine-with-anti-bacterial-vortex-pulsator-178-htw80-178-burgundy-with-flower-/p/273040,,1
"atomberg Efficio 8 Inch 200mm Exhaust Fan with BLDC Motor (Silent Operation, White)","₹2,380",/atomberg-efficio-8-inch-200mm-exhaust-fan-with-bldc-motor-silent-operation-white-/p/265743,,1
"Croma 10 Litres 5 Star Storage Water Geyser (2000 Watts, CRLH10LGYF254206, White)","₹7,499",/croma-10-litres-5-star-storage-water-geyser-2000-watts-crlh10lgyf254206-white-/p/266719,,0
"Crompton Hyperjet Plus 5 Star 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (Inverter Technology, Dark Cherry Wood)","₹3,499",/crompton-hyperjet-plus-5-star-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-inverter-technology-dark-cherry-wood-/p/305335,,0
"Haier 628 Litres Frost Free Side by Side Refrigerator with Magic Cooling Technology (HRT-683KG, Black Glass)","₹93,990",/haier-628-litres-frost-free-side-by-side-refrigerator-with-magic-cooling-technology-hrt-683kg-black-glass-/p/246514,,1
"morphy richards Desira Coral 1000 Watts Dry Iron (Thermostat Control, 500074, Pink)",₹899,/morphy-richards-desira-coral-1000-watts-dry-iron-thermostat-control-500074-pink-/p/271230,,0
"Electrolux 9 Kg 5 Star Fully Automatic Front Load Washing Machine (UltimateCare 500, EWF9024R5WB, UltraMix Technology, White)","₹46,990",/electrolux-9-kg-5-star-fully-automatic-front-load-washing-machine-ultimatecare-500-ewf9024r5wb-ultramix-technology-white-/p/263525,,0
"LG WashTower 13 kg/10 kg Fully Automatic Front Load Washer Dryer Combo (AI Direct Drive, FWT1310BG.ABGQEIL, Green and Beige)","₹1,79,990",/lg-washtower-13-kg-10-kg-fully-automatic-front-load-washer-dryer-combo-ai-direct-drive-fwt1310bg-abgqeil-green-and-beige-/p/302793,,0
"PHILIPS STE1040/20 1800 Watts 1800ml Garment Stand Steamer (3 Modes, Integrated Styleboard, Aqua Blue)","₹7,999",/philips-ste1040-20-1800-watts-1800ml-garment-stand-steamer-3-modes-integrated-styleboard-aqua-blue-/p/308866,,1
Racold CDR DLX 10 Litres 5 Star Vertical Storage Geyser (White & Grey Dome),"₹6,685",/racold-cdr-dlx-10-litres-5-star-vertical-storage-geyser-white-grey-dome-/p/229233,,1
"Midea Santis Pro Plus Deluxe 4 in 1 Convertible 1 Ton 3 Star Inverter Split AC with Auto Cleanser (Copper Condenser, MAI12SP3R33F0)","₹27,990",/midea-santis-pro-plus-deluxe-4-in-1-convertible-1-ton-3-star-inverter-split-ac-with-auto-cleanser-copper-condenser-mai12sp3r33f0-/p/304989,,1
"Croma AZ75 75 Litres Desert Air Cooler with Inverter Compatible (Evaporative Cooling Technology, White & Black)","₹10,999",/croma-az75-75-litres-desert-air-cooler-with-inverter-compatible-evaporative-cooling-technology-white-black-/p/267356,,0
"Croma 1.5 Ton 2 Star Split AC (2024 Model, Copper Condenser, Dust Filter, CRLA018SAC283204)","₹32,990",/croma-1-5-ton-2-star-split-ac-2024-model-copper-condenser-dust-filter-crla018sac283204-/p/304859,,1
"LG 7 kg 5 Star Inverter Fully Automatic Top Load Washing Machine (T70AJMB1Z.ABMQEIL, Stainless Steel Tub, Middle Black)","₹22,490",/lg-7-kg-5-star-inverter-fully-automatic-top-load-washing-machine-t70ajmb1z-abmqeil-stainless-steel-tub-middle-black-/p/273055,,1
"BOSCH 10.5/6 kg 5 Star Fully Automatic Front Load Washer Dryer(Series 6, WNA2E4U1IN, In-built Heater, Grey)","₹69,990",/bosch-10-5-6-kg-5-star-fully-automatic-front-load-washer-dryer-series-6-wna2e4u1in-in-built-heater-grey-/p/301703,,0
"Croma Heavy Weight 1000 Watts Dry Iron (Weilburger Dual Coat Soleplate, AV4414, Turquoise)","₹1,099",/croma-heavy-weight-1000-watts-dry-iron-weilburger-dual-coat-soleplate-av4414-turquoise-/p/273131,,0
"LG 446 Litres 1 Star Frost Free Double Door Convertible Refrigerator with Smart Diagnosis (GL-T502CPZR, Shiny Steel)","₹52,990",/lg-446-litres-1-star-frost-free-double-door-convertible-refrigerator-with-smart-diagnosis-gl-t502cpzr-shiny-steel-/p/306405,,0
"Haier 205 Litres 3 Star Direct Cool Single Door Refrigerator with Anti Fungal Gasket (HRD-2263PMR-N, Marine Rose)","₹17,290",/haier-205-litres-3-star-direct-cool-single-door-refrigerator-with-anti-fungal-gasket-hrd-2263pmr-n-marine-rose-/p/303823,,0
"Crompton Jura Prime 1 Star 1200mm 3 Blade Copper Motor Ceiling Fan (Inverter Technology, Conch Cream)","₹2,849",/crompton-jura-prime-1-star-1200mm-3-blade-copper-motor-ceiling-fan-inverter-technology-conch-cream-/p/268742,,0
"TOSHIBA 349 Litres 2 Star Frost Free Double Door Bottom Mount Refrigerator with Pure BIO Deodorizer (GR-RB423WE-PMI(37), Satin Grey)","₹34,994",/toshiba-349-litres-2-star-frost-free-double-door-bottom-mount-refrigerator-with-pure-bio-deodorizer-gr-rb423we-pmi-37-satin-grey-/p/262570,,0
"Haier 10.5/7 kg 5 Star Fully Automatic Front Load Washer Dryer(HWD105-B14959S8U1, Direct Motion Motor, Dark Jade Silver)","₹64,990",/haier-10-5-7-kg-5-star-fully-automatic-front-load-washer-dryer-hwd105-b14959s8u1-direct-motion-motor-dark-jade-silver-/p/302556,,0
